5,32211100,6|00000000 00000000 00010000 00100000 00000001 00000011 00000101 00001110 
5,22221100,5|00000000 00000000 00001000 00001000 00110000 00000011 00000101 00000110 
5,22211110,7|00000000 00100000 01000000 00001000 00010000 00000011 00000101 00000110 
5,51111100,2|00000000 00000000 00000001 00000001 00000001 00000001 00000001 00111110 
5,42111100,4|00000000 00000000 00000010 00000001 00000001 00000001 00100001 00011110 
5,41111110,4|00000000 00100000 01000000 00000001 00000001 00000001 00000001 00011110 
5,32221000,4|00000000 00000000 00000000 00000110 00000001 00010001 00010001 00001110 
5,33111100,4|00000000 00000000 00000010 00000010 00000001 00000001 00110001 00001110 
5,32211100,4|00000000 00000000 00010000 00100010 00000001 00000001 00010001 00001110 
5,32111110,6|00000000 00100000 01000000 00000010 00000001 00000001 00010001 00001110 
5,32111110,4|00000000 00010000 00010000 01100000 00000001 00000001 00000001 00001110 
5,31111111,6|01000000 10000000 00010000 00100000 00000001 00000001 00000001 00001110 
5,22221100,4|00000000 00000000 00010000 00100000 00000110 00001001 00001001 00000110 
5,22222000,5|00000000 00000000 00000000 00001100 00010010 00010001 00001001 00000110 
5,22221100,6|00000000 00000000 00001000 00000100 00100010 00010001 00001001 00000110 
5,22211110,6|00000000 00100000 01000000 00000100 00000010 00010001 00001001 00000110 
5,22111111,8|01000000 10000000 00010000 00100000 00000010 00000001 00001001 00000110 
5,22111111,6|01000000 10000000 00001000 00001000 00110000 00000001 00000001 00000110 

6,33330000,4|00000000 00000000 00000000 00000000 00000111 00001011 00001101 00001110 
6,43221000,4|00000000 00000000 00000000 00000001 00000011 00000011 00001101 00011110 
6,33321000,5|00000000 00000000 00000000 00000100 00000011 00010011 00001101 00001110 
6,33221100,5|00000000 00000000 00010000 00100000 00000011 00000011 00001101 00001110 
6,42222000,5|00000000 00000000 00000000 00001001 00010001 00000011 00000101 00011110 
6,52211100,4|00000000 00000000 00000001 00000001 00000001 00000011 00000101 00111110 
6,43211100,4|00000000 00000000 00000010 00000001 00000001 00000011 00100101 00011110 
6,42221100,6|00000000 00000000 00001000 00000001 00100001 00000011 00000101 00011110 
6,42211110,6|00000000 00100000 01000000 00000001 00000001 00000011 00000101 00011110 
6,33222000,4|00000000 00000000 00000000 00001010 00010001 00000011 00010101 00001110 
6,33311100,6|00000000 00000000 00000100 00000010 00000001 00100011 00010101 00001110 
6,33221100,6|00000000 00000000 00001000 00000010 00100001 00000011 00010101 00001110 
6,33211110,6|00000000 00100000 01000000 00000010 00000001 00000011 00010101 00001110 
6,32222100,6|00000000 00000000 00010000 00101000 00010001 00000011 00000101 00001110 
6,32221110,7|00000000 00100000 01000000 00001000 00010001 00000011 00000101 00001110 
6,32221110,6|00000000 00010000 00010000 01100000 00000001 00000011 00000101 00001110 
6,32211111,8|01000000 10000000 00010000 00100000 00000001 00000011 00000101 00001110 
6,22222200,6|00000000 00000000 00011000 00101000 00110000 00000011 00000101 00000110 
6,32221110,5|00000000 00001000 00001000 00001000 01110000 00000011 00000101 00000110 
6,22222110,7|00000000 00010000 00001000 01001000 00110000 00000011 00000101 00000110 
6,22221111,7|01000000 10000000 00001000 00001000 00110000 00000011 00000101 00000110 
6,61111110,2|00000000 00000001 00000001 00000001 00000001 00000001 00000001 01111110 
6,52111110,4|00000000 00000010 00000001 00000001 00000001 00000001 01000001 00111110 
6,51111111,4|01000000 10000000 00000001 00000001 00000001 00000001 00000001 00111110 
6,42221100,4|00000000 00000000 00000110 00000001 00000001 00100001 00100001 00011110 
6,43111110,4|00000000 00000010 00000010 00000001 00000001 00000001 01100001 00011110 
6,42211110,4|00000000 00100000 01000010 00000001 00000001 00000001 00100001 00011110 
6,42111111,6|01000000 10000000 00000010 00000001 00000001 00000001 00100001 00011110 
6,42111111,4|00100000 00100000 11000000 00000001 00000001 00000001 00000001 00011110 
6,33222000,2|00000000 00000000 00000000 00001110 00010001 00010001 00010001 00001110 
6,32222100,4|00000000 00000000 00001000 00000110 00100001 00010001 00010001 00001110 
6,33221100,4|00000000 00000000 00010000 00100110 00000001 00010001 00010001 00001110 
6,33111111,6|01000000 10000000 00000010 00000010 00000001 00000001 00110001 00001110 
6,33211110,4|00000000 00010000 00010000 01100010 00000001 00000001 00010001 00001110 
6,32211111,6|01000000 10000000 00010000 00100010 00000001 00000001 00010001 00001110 
6,33111111,4|00010000 00010000 00010000 11100000 00000001 00000001 00000001 00001110 
6,22222110,4|00000000 00010000 00010000 01100000 00000110 00001001 00001001 00000110 
6,22221111,6|01000000 10000000 00010000 00100000 00000110 00001001 00001001 00000110 
6,22222110,6|00000000 00010000 00001000 01000100 00100010 00010001 00001001 00000110 
6,22221111,8|01000000 10000000 00001000 00000100 00100010 00010001 00001001 00000110 

7,43331000,5|00000000 00000000 00000000 00000001 00000111 00001011 00001101 00011110 
7,33331100,6|00000000 00000000 00010000 00100000 00000111 00001011 00001101 00001110 
7,44222000,3|00000000 00000000 00000000 00000011 00000011 00000011 00011101 00011110 
7,43322000,5|00000000 00000000 00000000 00000101 00000011 00010011 00001101 00011110 
7,53221100,4|00000000 00000000 00000001 00000001 00000011 00000011 00001101 00111110 
7,44221100,4|00000000 00000000 00000010 00000001 00000011 00000011 00101101 00011110 
7,43321100,6|00000000 00000000 00000100 00000001 00000011 00100011 00001101 00011110 
7,43222100,5|00000000 00000000 00010000 00100001 00000011 00000011 00001101 00011110 
7,43221110,6|00000000 00100000 01000000 00000001 00000011 00000011 00001101 00011110 
7,33332000,4|00000000 00000000 00000000 00001100 00010011 00010011 00001101 00001110 
7,43321100,5|00000000 00000000 00000100 00000100 00000011 00110011 00001101 00001110 
7,33322100,5|00000000 00000000 00010000 00100100 00000011 00010011 00001101 00001110 
7,33321110,7|00000000 00100000 01000000 00000100 00000011 00010011 00001101 00001110 
7,33222110,5|00000000 00010000 00010000 01100000 00000011 00000011 00001101 00001110 
7,33221111,7|01000000 10000000 00010000 00100000 00000011 00000011 00001101 00001110 
7,52222100,6|00000000 00000000 00000001 00001001 00010001 00000011 00000101 00111110 
7,43222100,6|00000000 00000000 00000010 00001001 00010001 00000011 00100101 00011110 
7,42222110,7|00000000 00100000 01000000 00001001 00010001 00000011 00000101 00011110 
7,62211110,4|00000000 00000001 00000001 00000001 00000001 00000011 00000101 01111110 
7,53211110,4|00000000 00000010 00000001 00000001 00000001 00000011 01000101 00111110 
7,52221110,6|00000000 00001000 00000001 00000001 01000001 00000011 00000101 00111110 
7,52211111,6|01000000 10000000 00000001 00000001 00000001 00000011 00000101 00111110 
7,44211110,4|00000000 00000010 00000010 00000001 00000001 00000011 01100101 00011110 
7,43311110,6|00000000 00000100 00000010 00000001 00000001 01000011 00100101 00011110 
7,43211111,6|01000000 10000000 00000010 00000001 00000001 00000011 00100101 00011110 
7,42222200,5|00000000 00000000 00011000 00100001 00100001 00000011 00000101 00011110 
7,42222110,6|00000000 00100000 01001000 00000001 00100001 00000011 00000101 00011110 
7,42221111,8|01000000 10000000 00001000 00000001 00100001 00000011 00000101 00011110 
7,42221111,6|00100000 00100000 11000000 00000001 00000001 00000011 00000101 00011110 
7,33322100,4|00000000 00000000 00000100 00001010 00010001 00100011 00010101 00001110 
7,33322100,6|00000000 00000000 00001000 00001010 00110001 00000011 00010101 00001110 
7,33222110,6|00000000 00100000 01000000 00001010 00010001 00000011 00010101 00001110 
7,33321110,6|00000000 00001000 00000100 00000010 01000001 00100011 00010101 00001110 
7,33311111,8|01000000 10000000 00000100 00000010 00000001 00100011 00010101 00001110 
7,33222200,6|00000000 00000000 00011000 00100010 00100001 00000011 00010101 00001110 
7,33222110,7|00000000 00010000 00001000 01000010 00100001 00000011 00010101 00001110 
7,33221111,8|01000000 10000000 00001000 00000010 00100001 00000011 00010101 00001110 
7,33221111,6|00100000 00100000 11000000 00000010 00000001 00000011 00010101 00001110 
7,43221110,5|00000000 00001000 00001000 00001000 01110001 00000011 00000101 00001110 
7,32222210,7|00000000 00100000 01010000 00101000 00010001 00000011 00000101 00001110 
7,32222111,8|01000000 10000000 00010000 00101000 00010001 00000011 00000101 00001110 
7,32222111,7|00100000 00100000 11000000 00001000 00010001 00000011 00000101 00001110 
7,22222211,8|01000000 10000000 00011000 00101000 00110000 00000011 00000101 00000110 
7,42221111,5|00001000 00001000 00001000 00001000 11110000 00000011 00000101 00000110 
7,22222220,5|00000000 00110000 01001000 01001000 00110000 00000011 00000101 00000110 
7,22222211,7|00100000 00010000 10001000 01001000 00110000 00000011 00000101 00000110 
7,71111111,2|00000001 00000001 00000001 00000001 00000001 00000001 00000001 11111110 
7,62111111,4|00000010 00000001 00000001 00000001 00000001 00000001 10000001 01111110 
7,52221110,4|00000000 00000110 00000001 00000001 00000001 01000001 01000001 00111110 
7,53111111,4|00000010 00000010 00000001 00000001 00000001 00000001 11000001 00111110 
7,52211111,4|01000000 10000010 00000001 00000001 00000001 00000001 01000001 00111110 
7,43222100,4|00000000 00000000 00001110 00000001 00100001 00100001 00100001 00011110 
7,43221110,4|00000000 00100000 01000110 00000001 00000001 00100001 00100001 00011110 
7,44111111,4|00000010 00000010 00000010 00000001 00000001 00000001 11100001 00011110 
7,43211111,4|00100000 00100000 11000010 00000001 00000001 00000001 00100001 00011110 
7,33222110,4|00000000 00100000 01000000 00001110 00010001 00010001 00010001 00001110 
7,33222200,5|00000000 00000000 00011000 00100110 00100001 00010001 00010001 00001110 
7,32222210,6|00000000 00100000 01001000 00000110 00100001 00010001 00010001 00001110 
7,32222111,6|01000000 10000000 00001000 00000110 00100001 00010001 00010001 00001110 
7,33311111,6|00000100 00000100 00000010 00000010 00000001 11000001 00110001 00001110 
7,32222111,4|01100000 10010000 10010000 01100000 00000001 00000001 00000001 00001110 
7,22222211,6|00100000 00010000 10010000 01100000 00000110 00001001 00001001 00000110 
7,22222220,7|00000000 00110000 01001000 01000100 00100010 00010001 00001001 00000110 

8,44332000,5|00000000 00000000 00000000 00000011 00000111 00001011 00011101 00011110 
8,53331100,5|00000000 00000000 00000001 00000001 00000111 00001011 00001101 00111110 
8,44331100,6|00000000 00000000 00000010 00000001 00000111 00001011 00101101 00011110 
8,43332100,6|00000000 00000000 00010000 00100001 00000111 00001011 00001101 00011110 
8,43331110,7|00000000 00100000 01000000 00000001 00000111 00001011 00001101 00011110 
8,33332110,6|00000000 00010000 00010000 01100000 00000111 00001011 00001101 00001110 
8,33331111,8|01000000 10000000 00010000 00100000 00000111 00001011 00001101 00001110 
8,54222100,4|00000000 00000000 00000001 00000011 00000011 00000011 00011101 00111110 
8,44322100,5|00000000 00000000 00000100 00000011 00000011 00100011 00011101 00011110 
8,44222110,5|00000000 00100000 01000000 00000011 00000011 00000011 00011101 00011110 
8,43333000,3|00000000 00000000 00000000 00001101 00010011 00010011 00001101 00011110 
8,53322100,6|00000000 00000000 00000001 00000101 00000011 00010011 00001101 00111110 
8,44322100,6|00000000 00000000 00000010 00000101 00000011 00010011 00101101 00011110 
8,43332100,5|00000000 00000000 00001000 00000101 00100011 00010011 00001101 00011110 
8,43322110,7|00000000 00100000 01000000 00000101 00000011 00010011 00001101 00011110 
8,53222200,5|00000000 00000000 00010001 00100001 00000011 00000011 00001101 00111110 
8,63221110,4|00000000 00000001 00000001 00000001 00000011 00000011 00001101 01111110 
8,54221110,4|00000000 00000010 00000001 00000001 00000011 00000011 01001101 00111110 
8,53321110,6|00000000 00000100 00000001 00000001 00000011 01000011 00001101 00111110 
8,53222110,6|00000000 00010000 00000001 01000001 00000011 00000011 00001101 00111110 
8,53221111,6|01000000 10000000 00000001 00000001 00000011 00000011 00001101 00111110 
8,44222200,4|00000000 00000000 00010010 00100001 00000011 00000011 00101101 00011110 
8,44321110,6|00000000 00000100 00000010 00000001 00000011 01000011 00101101 00011110 
8,44222110,6|00000000 00010000 00000010 01000001 00000011 00000011 00101101 00011110 
8,44221111,6|01000000 10000000 00000010 00000001 00000011 00000011 00101101 00011110 
8,43332100,4|00000000 00000000 00001100 00000001 00100011 00100011 00001101 00011110 
8,43322200,6|00000000 00000000 00010100 00100001 00000011 00100011 00001101 00011110 
8,43331110,6|00000000 00001000 00000100 00000001 01000011 00100011 00001101 00011110 
8,43322110,6|00000000 00100000 01000100 00000001 00000011 00100011 00001101 00011110 
8,43321111,8|01000000 10000000 00000100 00000001 00000011 00100011 00001101 00011110 
8,43322110,5|00000000 00010000 00010000 01100001 00000011 00000011 00001101 00011110 
8,43222210,6|00000000 00100000 01010000 00100001 00000011 00000011 00001101 00011110 
8,43222111,7|01000000 10000000 00010000 00100001 00000011 00000011 00001101 00011110 
8,43222111,6|00100000 00100000 11000000 00000001 00000011 00000011 00001101 00011110 
8,33333100,5|00000000 00000000 00010000 00101100 00010011 00010011 00001101 00001110 
8,53321110,5|00000000 00000100 00000100 00000100 00000011 01110011 00001101 00001110 
8,43321111,7|01000000 10000000 00000100 00000100 00000011 00110011 00001101 00001110 
8,33332200,6|00000000 00000000 00011000 00100100 00100011 00010011 00001101 00001110 
8,33332110,7|00000000 00010000 00001000 01000100 00100011 00010011 00001101 00001110 
8,33332110,5|00000000 00010000 00010000 01100100 00000011 00010011 00001101 00001110 
8,33322210,7|00000000 00100000 01010000 00100100 00000011 00010011 00001101 00001110 
8,33322111,7|01000000 10000000 00010000 00100100 00000011 00010011 00001101 00001110 
8,33222220,6|00000000 00110000 01010000 01100000 00000011 00000011 00001101 00001110 
8,33322111,5|00010000 00010000 00010000 11100000 00000011 00000011 00001101 00001110 
8,33222211,7|00100000 00010000 10010000 01100000 00000011 00000011 00001101 00001110 
8,62222110,6|00000000 00000001 00000001 00001001 00010001 00000011 00000101 01111110 
8,52222210,7|00000000 00100000 01000001 00001001 00010001 00000011 00000101 00111110 
8,52222111,8|01000000 10000000 00000001 00001001 00010001 00000011 00000101 00111110 
8,43222210,7|00000000 00100000 01000010 00001001 00010001 00000011 00100101 00011110 
8,43222111,8|01000000 10000000 00000010 00001001 00010001 00000011 00100101 00011110 
8,42222211,7|00100000 00100000 11000000 00001001 00010001 00000011 00000101 00011110 
8,72211111,4|00000001 00000001 00000001 00000001 00000001 00000011 00000101 11111110 
8,63211111,4|00000010 00000001 00000001 00000001 00000001 00000011 10000101 01111110 
8,62221111,6|00001000 00000001 00000001 00000001 10000001 00000011 00000101 01111110 
8,54211111,4|00000010 00000010 00000001 00000001 00000001 00000011 11000101 00111110 
8,53311111,6|00000100 00000010 00000001 00000001 00000001 10000011 01000101 00111110 
8,52222210,6|00000000 00011000 00000001 01000001 01000001 00000011 00000101 00111110 
8,52222111,6|01000000 10001000 00000001 00000001 01000001 00000011 00000101 00111110 
8,43322200,4|00000000 00000000 00011010 00100001 00100001 00000011 00100101 00011110 
8,44311111,6|00000100 00000010 00000010 00000001 00000001 10000011 01100101 00011110 
8,43322110,4|00000000 00100100 01000010 00000001 00000001 01000011 00100101 00011110 
8,43321111,6|00100000 00000100 10000010 00000001 00000001 01000011 00100101 00011110 
8,42222220,6|00000000 00110000 01001000 01000001 00100001 00000011 00000101 00011110 
8,42222211,8|00100000 00010000 10001000 01000001 00100001 00000011 00000101 00011110 
8,33322210,6|00000000 00100000 01000100 00001010 00010001 00100011 00010101 00001110 
8,33322111,6|01000000 10000000 00000100 00001010 00010001 00100011 00010101 00001110 
8,33332200,5|00000000 00000000 00011000 00101010 00110001 00000011 00010101 00001110 
8,33322111,8|01000000 10000000 00001000 00001010 00110001 00000011 00010101 00001110 
8,33222211,6|00100000 00100000 11000000 00001010 00010001 00000011 00010101 00001110 
8,33331111,6|00001000 00001000 00000100 00000010 11000001 00100011 00010101 00001110 
8,33222211,8|01000000 10000000 00011000 00100010 00100001 00000011 00010101 00001110 
8,33222220,7|00000000 00110000 01001000 01000010 00100001 00000011 00010101 00001110 
8,53221111,5|00001000 00001000 00001000 00001000 11110001 00000011 00000101 00001110 
8,32222221,8|01000000 10100000 01010000 00101000 00010001 00000011 00000101 00001110 
8,32222221,6|01100000 10010000 10010000 01100000 00000001 00000011 00000101 00001110 
8,32222221,7|00110000 00001000 10001000 10001000 01110000 00000011 00000101 00000110 
8,22222222,8|01100000 10010000 10001000 01001000 00110000 00000011 00000101 00000110 
8,62221111,4|00000110 00000001 00000001 00000001 00000001 10000001 10000001 01111110 
8,53222110,4|00000000 00001110 00000001 00000001 01000001 01000001 01000001 00111110 
8,53221111,4|01000000 10000110 00000001 00000001 00000001 01000001 01000001 00111110 
8,44222200,2|00000000 00000000 00011110 00100001 00100001 00100001 00100001 00011110 
8,43222210,4|00000000 00010000 00001110 01000001 00100001 00100001 00100001 00011110 
8,44222110,4|00000000 00100000 01001110 00000001 00100001 00100001 00100001 00011110 
8,42222220,4|00000000 00011000 00000110 01000001 01000001 00100001 00100001 00011110 
8,42222211,6|00010000 00001000 00000110 10000001 01000001 00100001 00100001 00011110 
8,44221111,4|00100000 00100000 11000110 00000001 00000001 00100001 00100001 00011110 
8,43222111,4|01100000 10000010 10000010 00000001 00000001 00000001 01100001 00011110 
8,33332200,4|00000000 00000000 00000110 00001110 00010001 00110001 00110001 00001110 
8,33322210,4|00000000 00100000 01000010 00001110 00010001 00010001 00110001 00001110 
8,33222211,4|00100000 00100000 11000000 00001110 00010001 00010001 00010001 00001110 
8,22222222,4|01100000 10010000 10010000 01100000 00000110 00001001 00001001 00000110 
8,22222222,6|01100000 10010000 10001000 01000100 00100010 00010001 00001001 00000110 

9,44433000,4|00000000 00000000 00000000 00000111 00000111 00011011 00011101 00011110 
9,54332100,6|00000000 00000000 00000001 00000011 00000111 00001011 00011101 00111110 
9,44432100,5|00000000 00000000 00000100 00000011 00000111 00101011 00011101 00011110 
9,44333100,6|00000000 00000000 00010000 00100011 00000111 00001011 00011101 00011110 
9,44332110,7|00000000 00100000 01000000 00000011 00000111 00001011 00011101 00011110 
9,53332200,6|00000000 00000000 00010001 00100001 00000111 00001011 00001101 00111110 
9,63331110,5|00000000 00000001 00000001 00000001 00000111 00001011 00001101 01111110 
9,54331110,6|00000000 00000010 00000001 00000001 00000111 00001011 01001101 00111110 
9,53332110,7|00000000 00010000 00000001 01000001 00000111 00001011 00001101 00111110 
9,53331111,7|01000000 10000000 00000001 00000001 00000111 00001011 00001101 00111110 
9,44332200,5|00000000 00000000 00010010 00100001 00000111 00001011 00101101 00011110 
9,44431110,6|00000000 00000100 00000010 00000001 00000111 01001011 00101101 00011110 
9,44331111,8|01000000 10000000 00000010 00000001 00000111 00001011 00101101 00011110 
9,43333110,6|00000000 00010000 00010000 01100001 00000111 00001011 00001101 00011110 
9,43332210,7|00000000 00100000 01010000 00100001 00000111 00001011 00001101 00011110 
9,43332111,8|01000000 10000000 00010000 00100001 00000111 00001011 00001101 00011110 
9,43332111,7|00100000 00100000 11000000 00000001 00000111 00001011 00001101 00011110 
9,33332220,7|00000000 00110000 01010000 01100000 00000111 00001011 00001101 00001110 
9,33333111,6|00010000 00010000 00010000 11100000 00000111 00001011 00001101 00001110 
9,33332211,8|00100000 00010000 10010000 01100000 00000111 00001011 00001101 00001110 
9,55222200,3|00000000 00000000 00000011 00000011 00000011 00000011 00111101 00111110 
9,54322200,5|00000000 00000000 00000101 00000011 00000011 00100011 00011101 00111110 
9,64222110,4|00000000 00000001 00000001 00000011 00000011 00000011 00011101 01111110 
9,55222110,4|00000000 00000010 00000001 00000011 00000011 00000011 01011101 00111110 
9,54322110,6|00000000 00000100 00000001 00000011 00000011 01000011 00011101 00111110 
9,54222210,5|00000000 00100000 01000001 00000011 00000011 00000011 00011101 00111110 
9,54222111,6|01000000 10000000 00000001 00000011 00000011 00000011 00011101 00111110 
9,44422110,5|00000000 00000100 00000100 00000011 00000011 01100011 00011101 00011110 
9,44322210,5|00000000 00100000 01000100 00000011 00000011 00100011 00011101 00011110 
9,44322111,7|01000000 10000000 00000100 00000011 00000011 00100011 00011101 00011110 
9,44222211,5|00100000 00100000 11000000 00000011 00000011 00000011 00011101 00011110 
9,53333100,4|00000000 00000000 00000001 00001101 00010011 00010011 00001101 00111110 
9,44333100,5|00000000 00000000 00000010 00001101 00010011 00010011 00101101 00011110 
9,43333110,5|00000000 00100000 01000000 00001101 00010011 00010011 00001101 00011110 
9,63322110,6|00000000 00000001 00000001 00000101 00000011 00010011 00001101 01111110 
9,53332110,6|00000000 00001000 00000001 00000101 01000011 00010011 00001101 00111110 
9,53322210,7|00000000 00100000 01000001 00000101 00000011 00010011 00001101 00111110 
9,53322111,8|01000000 10000000 00000001 00000101 00000011 00010011 00001101 00111110 
9,44422200,6|00000000 00000000 00000110 00000101 00000011 00110011 00101101 00011110 
9,44332200,6|00000000 00000000 00001010 00000101 00100011 00010011 00101101 00011110 
9,44422110,6|00000000 00000100 00000010 00000101 00000011 01010011 00101101 00011110 
9,44332110,6|00000000 00010000 00000010 01000101 00000011 00010011 00101101 00011110 
9,44322210,7|00000000 00100000 01000010 00000101 00000011 00010011 00101101 00011110 
9,44322111,8|01000000 10000000 00000010 00000101 00000011 00010011 00101101 00011110 
9,43333200,6|00000000 00000000 00011000 00100101 00100011 00010011 00001101 00011110 
9,44332110,5|00000000 00001000 00001000 00000101 01100011 00010011 00001101 00011110 
9,43333110,7|00000000 00010000 00001000 01000101 00100011 00010011 00001101 00011110 
9,43322211,7|00100000 00100000 11000000 00000101 00000011 00010011 00001101 00011110 
9,63222210,6|00000000 00000001 00010001 00100001 00000011 00000011 00001101 01111110 
9,54222210,6|00000000 00000010 00010001 00100001 00000011 00000011 01001101 00111110 
9,53322210,6|00000000 00010000 00010001 01100001 00000011 00000011 00001101 00111110 
9,53222211,7|01000000 10000000 00010001 00100001 00000011 00000011 00001101 00111110 
9,73221111,4|00000001 00000001 00000001 00000001 00000011 00000011 00001101 11111110 
9,64221111,4|00000010 00000001 00000001 00000001 00000011 00000011 10001101 01111110 
9,63321111,6|00000100 00000001 00000001 00000001 00000011 10000011 00001101 01111110 
9,63222111,6|00010000 00000001 00000001 10000001 00000011 00000011 00001101 01111110 
9,55221111,4|00000010 00000010 00000001 00000001 00000011 00000011 11001101 00111110 
9,54321111,6|00000100 00000010 00000001 00000001 00000011 10000011 01001101 00111110 
9,53332110,4|00000000 00001100 00000001 00000001 01000011 01000011 00001101 00111110 
9,53331111,6|00001000 00000100 00000001 00000001 10000011 01000011 00001101 00111110 
9,53322111,6|01000000 10000100 00000001 00000001 00000011 01000011 00001101 00111110 
9,53222220,5|00000000 00110000 01000001 01000001 00000011 00000011 00001101 00111110 
9,53222211,6|01000000 10010000 00000001 01000001 00000011 00000011 00001101 00111110 
9,44322210,6|00000000 00000100 00010010 00100001 00000011 01000011 00101101 00011110 
9,44222211,6|01000000 10000000 00010010 00100001 00000011 00000011 00101101 00011110 
9,44421111,6|00000100 00000100 00000010 00000001 00000011 11000011 00101101 00011110 
9,44322111,6|01000000 10000100 00000010 00000001 00000011 01000011 00101101 00011110 
9,44222220,6|00000000 00110000 01000010 01000001 00000011 00000011 00101101 00011110 
9,44222211,7|00100000 00010000 10000010 01000001 00000011 00000011 00101101 00011110 
9,43333200,4|00000000 00000000 00011100 00100001 00100011 00100011 00001101 00011110 
9,43332210,6|00000000 00010000 00001100 01000001 00100011 00100011 00001101 00011110 
9,43332111,6|01000000 10000000 00001100 00000001 00100011 00100011 00001101 00011110 
9,43322211,8|01000000 10000000 00010100 00100001 00000011 00100011 00001101 00011110 
9,44331111,6|00001000 00000100 00000100 00000001 10000011 01100011 00001101 00011110 
9,43322220,7|00000000 00110000 01000100 01000001 00000011 00100011 00001101 00011110 
9,43322220,6|00000000 00110000 01010000 01100001 00000011 00000011 00001101 00011110 
9,44322111,5|00010000 00010000 00010000 11100001 00000011 00000011 00001101 00011110 
9,43322211,6|00100000 00100000 11010000 00100001 00000011 00000011 00001101 00011110 
9,43222221,7|01000000 10100000 01010000 00100001 00000011 00000011 00001101 00011110 
9,44332200,4|00000000 00000000 00001100 00001100 00110011 00110011 00001101 00001110 
9,33333210,6|00000000 00100000 01010000 00101100 00010011 00010011 00001101 00001110 
9,33333111,7|01000000 10000000 00010000 00101100 00010011 00010011 00001101 00001110 
9,33332211,6|00100000 00100000 11000000 00001100 00010011 00010011 00001101 00001110 
9,63321111,5|00000100 00000100 00000100 00000100 00000011 11110011 00001101 00001110 
9,53322111,7|00010000 00000100 00000100 10000100 00000011 01110011 00001101 00001110 
9,43322220,5|00000000 00110000 01000100 01000100 00000011 00110011 00001101 00001110 
9,33333210,7|00000000 00010000 00011000 01100100 00100011 00010011 00001101 00001110 
9,33332211,7|00100000 00010000 10001000 01000100 00100011 00010011 00001101 00001110 
9,43332111,5|00010000 00010000 00010000 11100100 00000011 00010011 00001101 00001110 
9,33322221,7|01000000 10100000 01010000 00100100 00000011 00010011 00001101 00001110 
9,33322221,8|01100000 10100000 11000000 00000100 00000011 00010011 00001101 00001110 
9,33222222,5|01100000 10010000 10010000 01100000 00000011 00000011 00001101 00001110 
9,62222220,7|00000000 00100001 01000001 00001001 00010001 00000011 00000101 01111110 
9,72222111,6|00000001 00000001 00000001 00001001 00010001 00000011 00000101 11111110 
9,62222211,8|00100000 00000001 10000001 00001001 00010001 00000011 00000101 01111110 
9,53222220,7|00000000 00100010 01000001 00001001 00010001 00000011 01000101 00111110 
9,53222211,8|00100000 00000010 10000001 00001001 00010001 00000011 01000101 00111110 
9,52222221,8|01000000 10100000 01000001 00001001 00010001 00000011 00000101 00111110 
9,44222220,7|00000000 00100010 01000010 00001001 00010001 00000011 01100101 00011110 
9,44222211,8|00100000 00000010 10000010 00001001 00010001 00000011 01100101 00011110 
9,43222221,8|01000000 10100000 01000010 00001001 00010001 00000011 00100101 00011110 
9,42222222,8|01100000 10100000 11000000 00001001 00010001 00000011 00000101 00011110 
9,62222211,6|00011000 00000001 00000001 10000001 10000001 00000011 00000101 01111110 
9,53322111,4|01000100 10000010 00000001 00000001 00000001 10000011 01000101 00111110 
